rssi_from_min,interrogator_timestamp,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,velocity_by_doppler,absolute_timestamp,epc96,rospecid,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
1.0,1501081902669833,0.625,1501081902669833,0.7485826244881929,10,1,nan,34,1,0.20452686119443686,2017-05-28 02:23:21,00e200600322f10741000000,1,572968750.0,0.4166666666666643,1,488,nan,29,810222,-56,0
1.0,1501081902686997,0.625,1501081902686997,5.663457068873787,10,1,nan,35,1,0.20452686119443686,2017-05-28 02:23:21,00e200600322f041ef000000,1,572968750.0,0.1538461538461533,1,3692,nan,29,827386,-47,0
1.0,1501081902696943,-0.1875,1501081902696943,0.8344855486097889,65533,1,nan,36,1,-0.06135805835833106,2017-05-28 02:23:21,00e200600322f10741000000,1,-171890625.0,0.4166666666666643,1,544,nan,29,837332,-56,0
1.0,1501081902746913,0.8125,1501081902746913,0.9265243958829272,13,1,0.1465723183910345,37,1,0.26588491955276794,2017-05-28 02:23:21,00e200600322f10741000000,1,744859375.0,0.4166666666666643,1,604,0.04796476194961587,29,887302,-56,0
1.0,1501081902758372,0.0,1501081902758372,5.749359992995383,0,1,nan,38,1,0.0,2017-05-28 02:23:21,00e200600322f041ef000000,1,0.0,0.1538461538461533,1,3748,nan,29,898761,-47,0
1.0,1501081902787846,-1.75,1501081902787846,5.3627968344482015,65508,1,nan,39,1,-0.5723630417007359,2017-05-28 02:23:21,00e200600322f10741000000,1,-1605187500.0,0.375,1,3496,nan,30,928235,-55,0
1.0,1501081902797544,-0.1875,1501081902797544,4.227651051412827,65533,1,nan,40,1,-0.06132461161079313,2017-05-28 02:23:21,00e200600322f041ef000000,1,-171984375.0,0.083333333333335702,1,2756,nan,30,937933,-47,0
1.0,1501081902854215,0.0,1501081902854215,1.0676506283684062,0,1,-4.4372755686329866,41,1,0.0,2017-05-28 02:23:21,00e200600322f041ef000000,1,0.0,0.083333333333335702,1,696,-1.4512757379012222,30,994604,-47,0
1.0,1501081902866148,0.0,1501081902866148,5.252350217720435,0,1,nan,42,1,0.0,2017-05-28 02:23:21,00e200600322f10741000000,1,0.0,0.375,1,3424,nan,30,1006537,-55,0
1.0,1501081902888992,0.0625,1501081902888992,5.375068680751287,1,1,0.4274919015934179,43,1,0.02044153720359771,2017-05-28 02:23:21,00e200600322f10741000000,1,57328125.0,0.375,1,3504,0.13981746577053733,30,1029381,-55,0
1.0,1501081902898700,0.125,1501081902898700,4.172427743048944,2,1,nan,44,1,0.04088307440719542,2017-05-28 02:23:21,00e200600322f041ef000000,1,114656250.0,0.083333333333335702,1,2720,nan,30,1039089,-47,0
1.0,1501081902948115,0.0,1501081902948115,4.196971435655114,0,1,0.03952494181928551,45,1,0.0,2017-05-28 02:23:21,00e200600322f041ef000000,1,0.0,0.083333333333335702,1,2736,0.012927209098703355,30,1088504,-47,0
1.0,1501081902958109,0.9375,1501081902958109,5.3627968344482015,15,1,nan,46,1,0.30662305805396567,2017-05-28 02:23:21,00e200600322f10741000000,1,859921875.0,0.375,1,3496,nan,30,1098498,-55,0
0.0,1501081902988316,0.375,1501081902988316,0.09203884727313846,6,1,nan,47,1,0.12258240261509126,2017-05-28 02:23:21,00e200600322f041ef000000,1,344156250.0,-0.086956521739132597,1,60,nan,31,1128705,-49,0
1.0,1501081902998219,-0.0625,1501081902998219,1.030835089459151,65535,1,nan,48,1,-0.020430400435848543,2017-05-28 02:23:21,00e200600322f10741000000,1,-57359375.0,0.21739130434782794,1,672,nan,31,1138608,-58,0
1.0,1501081903249520,-0.1875,1501081903249520,5.375068680751287,65533,1,nan,49,1,-0.06125782738905527,2017-05-28 02:23:21,00e200600322f041ef000000,1,-172171875.0,0.26086956521739069,1,3504,nan,32,1389909,-47,0
1.0,1501081903261240,-0.75,1501081903261240,0.3988350048502667,65524,1,nan,50,1,-0.24503130955622107,2017-05-28 02:23:21,00e200600322f10741000000,1,-688687500.0,0.4230769230769198,1,260,nan,32,1401629,-56,0
1.0,1501081903285269,0.75,1501081903285269,0.48473792897186263,12,1,0.2844869740729953,51,1,0.24503130955622107,2017-05-28 02:23:21,00e200600322f10741000000,1,688687500.0,0.4230769230769198,1,316,0.09294428774505699,32,1425658,-56,0
1.0,1501081903294983,0.0,1501081903294983,5.350524988145116,0,1,nan,52,1,0.0,2017-05-28 02:23:21,00e200600322f041ef000000,1,0.0,0.26086956521739069,1,3488,nan,32,1435372,-47,0
1.0,1501081903342032,-0.9375,1501081903342032,0.5583690067903734,65521,1,nan,53,1,-0.3062891369452763,2017-05-28 02:23:21,00e200600322f10741000000,1,-860859375.0,0.4230769230769198,1,364,nan,32,1482421,-56,0
1.0,1501081903351708,0.125,1501081903351708,5.332117218690489,2,1,nan,54,1,0.04083855159270351,2017-05-28 02:23:21,00e200600322f041ef000000,1,114781250.0,0.26086956521739069,1,3476,nan,32,1492097,-47,0
1.0,1501081903381362,-0.0625,1501081903381362,5.356660911296659,65535,1,0.06586379577797238,55,1,-0.020419275796351756,2017-05-28 02:23:21,00e200600322f041ef000000,1,-57390625.0,0.26086956521739069,1,3492,0.021518256175760107,32,1521751,-47,0
1.0,1501081903398511,-0.5625,1501081903398511,0.4479223900626072,65527,1,nan,56,1,-0.1837734821671658,2017-05-28 02:23:21,00e200600322f10741000000,1,-516515625.0,0.4230769230769198,1,292,nan,32,1538900,-56,0
1.0,1501081903450538,0.0,1501081903450538,4.3503695144436785,0,1,nan,57,1,0.0,2017-05-28 02:23:21,00e200600322f041ef000000,1,0.0,-0.6538461538461533,1,2836,nan,33,1590927,-48,0
1.0,1501081903466589,1.125,1501081903466589,5.3198453723874035,18,1,nan,58,1,0.3673469387755102,2017-05-28 02:23:21,00e200600322f10741000000,1,1033593750.0,-0.20000000000000284,1,3468,nan,33,1606978,-56,0
2.0,1501081903483656,0.5,1501081903483656,4.301282129231338,8,1,nan,59,1,0.16326530612244897,2017-05-28 02:23:21,00e200600322f041ef000000,1,459375000.0,0.3461538461538467,1,2804,nan,33,1624045,-47,0
