timedeltaindex,absolute_timestamp,accessspecid,antenna,channelindex,doppler,doppler_by_phase,doppler_channel,doppler_hz,epc96,estimated_rssi,id,interrogator_timestamp,inventoryparameterspecid,lastseentimestamp,phase,phase_rads,prx_moving_parts,relative_timestamp,rospecid,rssi,rssi_delta,rssi_from_mean,rssi_from_min,tagseencount,velocity_by_doppler,velocity_by_phase
00:00:43.493437,2017-06-02 20:49:24,0,1.0,50.0,3,-0.0178573061239,173859375.0,0.1875,00e200600322f041ef000000,-49.179392087,2309,1502816671978955,1,1502816671978955,228,0.349747619638,-1.97958488388,43493437,1,-50,-6.0,0.575696699685,2.29400827256,1,0.0606212843084,-0.00577350843479
00:00:43.540262,2017-06-02 20:49:24,0,1.0,50.0,0,0.0,0.0,0.0,00e200600322f041ef000000,-49.7801187724,2310,1502816672025780,1,1502816672025780,228,0.349747619638,-1.97958488388,43540262,1,-50,0.0,-0.0250299857399,1.69328158713,1,0.0,0.0
00:00:43.550242,2017-06-02 20:49:24,0,1.0,50.0,8,-0.0269140404305,463625000.0,0.5,00e200600322f10741000000,-45.5487781572,2311,1502816672035760,1,1502816672035760,3992,6.12365130524,4.02041511612,43550242,1,-44,6.0,0.727750520016,1.72301718561,1,0.161656758156,-0.00870167304974
00:00:43.561837,2017-06-02 20:49:24,0,1.0,50.0,13,-0.0570415963085,753390625.0,0.8125,00e200600322efac42000000,-53.1996035473,2312,1502816672047355,1,1502816672047355,780,1.19650501455,-7.97958488388,43561837,1,-56,-12.0,0.811931350054,2.8568858094,1,0.262692232003,-0.0184423190785
00:00:43.578326,2017-06-02 20:49:24,0,1.0,50.0,1,0.0888376341804,57953125.0,0.0625,00e200600322efac42000000,-55.249636032,2313,1502816672063844,1,1502816672063844,792,1.21491278401,-7.97958488388,43578326,1,-56,0.0,-1.23810113465,0.806853324697,1,0.0202070947695,0.0287224078877
00:00:43.590087,2017-06-02 20:49:24,0,1.0,50.0,0,0.0245090350107,0.0,0.0,00e200600322f10741000000,-47.0143308899,2314,1502816672075605,1,1502816672075605,4000,6.13592315154,4.02041511612,43590087,1,-44,12.0,-0.737802212685,0.257464452912,1,0.0,0.0079241022907
00:00:43.601757,2017-06-02 20:49:24,0,1.0,50.0,1,0.00794017806326,57953125.0,0.0625,00e200600322f041ef000000,-49.1999923731,2315,1502816672087275,1,1502816672087275,232,0.355883542789,-1.97958488388,43601757,1,-50,-6.0,0.555096413575,2.27340798645,1,0.0202070947695,0.00256716688977
00:00:43.655225,2017-06-02 20:49:24,0,1.0,1.0,2,0.000381345491352,112843750.0,0.125,00e200600322f10741000000,-45.393333757,2316,1502816672140743,1,1502816672140743,3912,6.00093284221,3.55524132005,43655225,1,-44,6.0,1.15558879004,2.37207590607,1,0.0415110022155,0.000126640268291
00:00:43.664949,2017-06-02 20:49:24,0,1.0,1.0,6,0.000428190223457,338531250.0,0.375,00e200600322f041ef000000,-48.7656475004,2317,1502816672150467,1,1502816672150467,296,0.454058313214,-2.44475867995,43664949,1,-50,-6.0,1.17664750335,2.65031511889,1,0.124533006646,0.000142196842517
00:00:43.674807,2017-06-02 20:49:24,0,1.0,1.0,65526,0.000238154864452,-564218750.0,-0.625,00e200600322efac42000000,-53.3295102824,2318,1502816672160325,1,1502816672160325,3000,4.60194236366,-7.44475867995,43674807,1,-55,-5.0,0.225311973204,2.88330465903,1,-0.207555011077,7.90883768472e-05
00:00:43.691353,2017-06-02 20:49:24,0,1.0,1.0,65530,0.118042124985,-338531250.0,-0.375,00e200600322efac42000000,-55.2844444368,2319,1502816672176871,1,1502816672176871,3016,4.62648605626,-8.44475867995,43691353,1,-56,-1.0,-1.72962218117,0.92837050466,1,-0.124533006646,0.0392003752941
00:00:43.702777,2017-06-02 20:49:24,0,1.0,1.0,1,0.0129079319552,56421875.0,0.0625,00e200600322f041ef000000,-51.4159626193,2320,1502816672188295,1,1502816672188295,300,0.460194236366,-2.44475867995,43702777,1,-50,6.0,-1.47366761554,0.0,1,0.0207555011077,0.0042865695359
00:00:43.712794,2017-06-02 20:49:24,0,1.0,1.0,65534,0.0084816698223,-112843750.0,-0.125,00e200600322f10741000000,-45.9871011949,2321,1502816672198312,1,1502816672198312,3916,6.00706876536,3.55524132005,43712794,1,-44,6.0,0.561821352124,1.77830846815,1,-0.0415110022155,0.00281666091827
00:00:43.759926,2017-06-02 20:49:24,0,1.0,1.0,6,4.35744173126,338531250.0,0.375,00e200600322f041ef000000,-48.9247470059,2322,1502816672245444,1,1502816672245444,2340,3.58951504365,-2.44475867995,43759926,1,-50,-6.0,1.01754799786,2.49121561341,1,0.124533006646,1.44705418688
00:00:43.769883,2017-06-02 20:49:24,0,1.0,1.0,65532,0.0256589491846,-225687500.0,-0.25,00e200600322f10741000000,-45.3195819832,2323,1502816672255401,1,1502816672255401,3928,6.02547653481,3.55524132005,43769883,1,-44,6.0,1.22934056391,2.44582767993,1,-0.0830220044309,0.00852102957159
00:00:43.779574,2017-06-02 20:49:24,0,1.0,1.0,23,-0.055347507963,1297703125.0,1.4375,00e200600322efac42000000,-53.1381906176,2324,1502816672265092,1,1502816672265092,2976,4.56512682475,-8.44475867995,43779574,1,-56,-12.0,0.416631638045,3.07462432387,1,0.477376525478,-0.0183802442054
00:00:43.802875,2017-06-02 20:49:24,0,1.0,1.0,2,-0.0591999575655,112843750.0,0.125,00e200600322f10741000000,-46.4485707963,2325,1502816672288393,1,1502816672288393,3912,6.00093284221,3.55524132005,43802875,1,-44,12.0,0.100351750803,1.31683886683,1,0.0415110022155,-0.0196595965572
00:00:43.812604,2017-06-02 20:49:24,0,1.0,1.0,65535,0.0443488873751,-56421875.0,-0.0625,00e200600322efac42000000,-53.4407022583,2326,1502816672298122,1,1502816672298122,2988,4.5835345942,-8.44475867995,43812604,1,-56,-12.0,0.11411999731,2.77211268314,1,-0.0207555011077,0.0147277340966
00:00:43.831298,2017-06-02 20:49:24,0,1.0,2.0,10,0.000953818693259,564531250.0,0.625,00e200600322f041ef000000,-50.9219333915,2327,1502816672316816,1,1502816672316816,404,0.619728238306,-2.4351397543,43831298,1,-50,6.0,-0.777491641663,0.73130840653,1,0.207440117631,0.000316576419085
00:00:43.882007,2017-06-02 20:49:24,0,1.0,2.0,65535,0.0258405639451,-56453125.0,-0.0625,00e200600322f10741000000,-45.8547264623,2328,1502816672367525,1,1502816672367525,2212,3.3931655028,3.5648602457,43882007,1,-44,6.0,0.571315539814,1.95950326987,1,-0.0207440117631,0.00857659139906
00:00:43.895216,2017-06-02 20:49:24,0,1.0,2.0,20,-0.000570866509964,1129062500.0,1.25,00e200600322efac42000000,-53.2815821486,2329,1502816672380734,1,1502816672380734,924,1.41739824801,-8.4351397543,43895216,1,-56,-12.0,0.665202326656,2.88840023888,1,0.414880235262,-0.000189472985565
00:00:43.905053,2017-06-02 20:49:24,0,1.0,2.0,1,0.00662031387703,56453125.0,0.0625,00e200600322f041ef000000,-50.8792972866,2330,1502816672390571,1,1502816672390571,408,0.625864161457,-2.4351397543,43905053,1,-50,6.0,-0.734855536767,0.773944511426,1,0.0207440117631,0.00219730990304
00:00:43.925148,2017-06-02 20:49:24,0,1.0,2.0,2,0.0728959318238,112906250.0,0.125,00e200600322f041ef000000,-50.2356069979,2331,1502816672410666,1,1502816672410666,420,0.644271930912,-2.4351397543,43925148,1,-50,0.0,-0.0911652480114,1.41763480018,1,0.0414880235262,0.0241944650757
00:00:43.935048,2017-06-02 20:49:24,0,1.0,2.0,2,0.0,112906250.0,0.125,00e200600322f10741000000,-45.6708258594,2332,1502816672420566,1,1502816672420566,2212,3.3931655028,3.5648602457,43935048,1,-44,6.0,0.755216142737,2.14340387279,1,0.0414880235262,0.0
00:00:43.944876,2017-06-02 20:49:24,0,1.0,2.0,12,0.0491624295207,677437500.0,0.75,00e200600322efac42000000,-52.500255323,2333,1502816672430394,1,1502816672430394,944,1.44807786376,-7.4351397543,43944876,1,-55,-11.0,1.44652915227,3.66972706449,1,0.248928141157,0.0163172162605
00:00:43.990863,2017-06-02 20:49:24,0,1.0,2.0,1,0.00874820836693,56453125.0,0.0625,00e200600322f10741000000,-46.2776365492,2334,1502816672476381,1,1502816672476381,2216,3.39930142595,3.5648602457,43990863,1,-44,11.0,0.148405452881,1.53659318294,1,0.0207440117631,0.00290356699631
00:00:44.000538,2017-06-02 20:49:24,0,1.0,2.0,9,-0.0350890194388,508078125.0,0.5625,00e200600322efac42000000,-52.6628497573,2335,1502816672486056,1,1502816672486056,928,1.42353417116,-7.4351397543,44000538,1,-55,-11.0,1.28393471796,3.50713263018,1,0.186696105868,-0.0116461925119
00:00:44.010321,2017-06-02 20:49:24,0,1.0,2.0,2,0.00573281732474,112906250.0,0.125,00e200600322f041ef000000,-50.713508442,2336,1502816672495839,1,1502816672495839,424,0.650407854064,-2.4351397543,44010321,1,-50,5.0,-0.569066692186,0.939733356007,1,0.0414880235262,0.00190274608032
00:00:44.039094,2017-06-02 20:49:24,0,1.0,3.0,65534,0.000765501265906,-112968750.0,-0.125,00e200600322f041ef000000,-50.1911840108,2337,1502816672524612,1,1502816672524612,1052,1.61374778886,-2.4255261518,44039094,1,-50,0.0,-0.240968682195,1.17730044464,1,-0.0414650702628,0.000253932510217
00:00:44.050807,2017-06-02 20:49:24,0,1.0,3.0,65534,0.0,-112968750.0,-0.125,00e200600322f10741000000,-47.123024371,2338,1502816672536325,1,1502816672536325,2388,3.66314612147,1.5744738482,44050807,1,-46,4.0,0.252432646641,3.73207087149,1,-0.0414650702628,0.0
00:00:44.062483,2017-06-02 20:49:24,0,1.0,3.0,3,-0.00118631955093,169453125.0,0.1875,00e200600322efac42000000,-52.1573199338,2339,1502816672548001,1,1502816672548001,1364,2.09234979468,-6.4255261518,44062483,1,-54,-8.0,0.644139553907,2.09449633785,1,0.0621976053942,-0.000393526588267
00:00:44.111338,2017-06-02 20:49:24,0,1.0,3.0,1,0.024199893443,56484375.0,0.0625,00e200600322f10741000000,-47.6498489038,2340,1502816672596856,1,1502816672596856,2400,3.68155389093,1.5744738482,44111338,1,-46,8.0,-0.274391886141,3.20524633871,1,0.0207325351314,0.00802760225574
00:00:44.121067,2017-06-02 20:49:24,0,1.0,3.0,6,-0.0595661071328,338906250.0,0.375,00e200600322f041ef000000,-49.3702789117,2341,1502816672606585,1,1502816672606585,1012,1.55238855734,-2.4255261518,44121067,1,-50,-4.0,0.579936416953,1.99820554379,1,0.124395210788,-0.0197593025404
00:00:44.132517,2017-06-02 20:49:24,0,1.0,3.0,23,-0.139441199989,1299140625.0,1.4375,00e200600322efac42000000,-53.4915207808,2342,1502816672618035,1,1502816672618035,1284,1.96963133165,-7.4255261518,44132517,1,-55,-5.0,-0.690061293017,0.76029549093,1,0.476848308022,-0.0462555132404
00:00:44.147773,2017-06-02 20:49:24,0,1.0,3.0,65533,0.0536057362426,-169453125.0,-0.1875,00e200600322f10741000000,-48.0073469433,2343,1502816672633291,1,1502816672633291,2416,3.70609758353,1.5744738482,44147773,1,-46,9.0,-0.631889925615,2.84774829923,1,-0.0621976053942,0.0177821249583
00:00:44.159407,2017-06-02 20:49:24,0,1.0,3.0,65535,0.0636777842984,-56484375.0,-0.0625,00e200600322f041ef000000,-49.4660702227,2344,1502816672644925,1,1502816672644925,1032,1.5830681731,-2.4255261518,44159407,1,-50,-4.0,0.48414510598,1.90241423281,1,-0.0207325351314,0.0211232304009
00:00:44.169097,2017-06-02 20:49:24,0,1.0,3.0,1,6.96781882176,56484375.0,0.0625,00e200600322efac42000000,-52.7851371776,2345,1502816672654615,1,1502816672654615,3372,5.17258321675,-6.4255261518,44169097,1,-54,-4.0,0.0163223101351,1.46667909408,1,0.0207325351314,2.31136877618
00:00:44.216220,2017-06-02 20:49:24,0,1.0,3.0,65534,0.00713371294578,-112968750.0,-0.125,00e200600322f10741000000,-47.8180720273,2346,1502816672701738,1,1502816672701738,2420,3.71223350668,1.5744738482,44216220,1,-46,8.0,-0.442615009604,3.03702321525,1,-0.0414650702628,0.00236639926825
00:00:44.232951,2017-06-02 20:49:24,0,1.0,4.0,6,0.000429490869536,339093750.0,0.375,00e200600322f041ef000000,-48.6833033542,2347,1502816672718469,1,1502816672718469,3104,4.7614763656,-1.41591786656,44232951,1,-49,-3.0,1.22452129725,2.57918503933,1,0.12432642715,0.000142392174141
00:00:44.246606,2017-06-02 20:49:24,0,1.0,4.0,3,0.000665691378332,169546875.0,0.1875,00e200600322efac42000000,-53.3074462349,2348,1502816672732124,1,1502816672732124,3696,5.66959299203,-7.41591786656,44246606,1,-55,-6.0,0.567635946813,2.1603566395,1,0.0621632135748,0.000220701415073
00:00:44.267915,2017-06-02 20:49:24,0,1.0,4.0,2,-0.0458286404805,113031250.0,0.125,00e200600322efac42000000,-55.2785323931,2349,1502816672753433,1,1502816672753433,3688,5.65732114572,-8.41591786656,44267915,1,-56,-1.0,-1.40345021133,0.189270481351,1,0.0414421423832,-0.0151938963522
00:00:44.277894,2017-06-02 20:49:24,0,1.0,4.0,65535,0.000284752778094,-56515625.0,-0.0625,00e200600322f10741000000,-47.7541244541,2350,1502816672763412,1,1502816672763412,756,1.15968947564,2.58408213344,44277894,1,-45,11.0,-1.08240755729,0.011300808993,1,-0.0207210711916,9.44061213901e-05
00:00:44.289373,2017-06-02 20:49:24,0,1.0,4.0,7,0.00865409326149,395609375.0,0.4375,00e200600322f041ef000000,-49.3982194612,2351,1502816672774891,1,1502816672774891,3108,4.76761228875,-2.41591786656,44289373,1,-50,-5.0,0.509605190273,1.86426893235,1,0.145047498341,0.00286915332112
00:00:44.334154,2017-06-02 20:49:24,0,1.0,4.0,6,-0.0218075188138,339093750.0,0.375,00e200600322f041ef000000,-49.8387533906,2352,1502816672819672,1,1502816672819672,3100,4.75534044245,-2.41591786656,44334154,1,-50,0.0,0.0690712608469,1.42373500292,1,0.12432642715,-0.00723000239764
00:00:44.344073,2017-06-02 20:49:24,0,1.0,4.0,65533,0.0073781902114,-169546875.0,-0.1875,00e200600322f10741000000,-46.2965400634,2353,1502816672829591,1,1502816672829591,760,1.16582539879,2.58408213344,44344073,1,-45,5.0,0.375176833423,1.46888519971,1,-0.0621632135748,0.00244614407417
00:00:44.353768,2017-06-02 20:49:24,0,1.0,4.0,1,0.028437052287,56515625.0,0.0625,00e200600322efac42000000,-53.3999657462,2354,1502816672839286,1,1502816672839286,3708,5.68800076148,-8.41591786656,44353768,1,-56,-11.0,0.475116435541,2.06783712823,1,0.0207210711916,0.0094279389587
00:00:44.377592,2017-06-02 20:49:24,0,1.0,4.0,6,0.0224817556057,339093750.0,0.375,00e200600322f041ef000000,-50.1789672684,2355,1502816672863110,1,1502816672863110,3108,4.76761228875,-1.41591786656,44377592,1,-49,7.0,-0.27114261697,1.08352112511,1,0.12432642715,0.00745353693468
00:00:44.387602,2017-06-02 20:49:24,0,1.0,4.0,0,0.0336521342094,0.0,0.0,00e200600322f10741000000,-46.3877000972,2356,1502816672873120,1,1502816672873120,772,1.18423316825,2.58408213344,44387602,1,-45,4.0,0.284016799608,1.37772516589,1,0.0,0.0111569322992
00:00:44.399180,2017-06-02 20:49:24,0,1.0,4.0,19,-0.0967702644675,1073796875.0,1.1875,00e200600322efac42000000,-53.4243920036,2357,1502816672884698,1,1502816672884698,3672,5.63277745312,-8.41591786656,44399180,1,-56,-11.0,0.450690178099,2.04341087078,1,0.39370035264,-0.0320829366282
00:00:44.442794,2017-06-02 20:49:24,0,1.0,5.0,65535,0.000667636437969,-56546875.0,-0.0625,00e200600322f041ef000000,-50.9175630719,2358,1502816672928312,1,1502816672928312,936,1.43580601746,-2.4063148927,44442794,1,-50,6.0,-0.87865430367,1.10759052024,1,-0.0207096199226,0.000221223950029
00:00:44.452816,2017-06-02 20:49:24,0,1.0,5.0,65528,0.00123989115596,-452375000.0,-0.5,00e200600322f10741000000,-46.5856062463,2359,1502816672938334,1,1502816672938334,2904,4.45468020802,2.5936851073,44452816,1,-45,5.0,0.212275369937,1.23232479524,1,-0.165676959381,0.000410842793366
00:00:44.468644,2017-06-02 20:49:24,0,1.0,5.0,2,-0.0247447964914,113093750.0,0.125,00e200600322efac42000000,-52.7453699889,2360,1502816672954162,1,1502816672954162,1564,2.39914595225,-7.4063148927,44468644,1,-55,-10.0,1.45213324439,2.94624967232,1,0.0414192398453,-0.0081992852864
00:00:44.485846,2017-06-02 20:49:24,0,1.0,5.0,1,0.0340249872248,56546875.0,0.0625,00e200600322f041ef000000,-50.7356196714,2361,1502816672971364,1,1502816672971364,948,1.45421378692,-2.4063148927,44485846,1,-50,5.0,-0.696710903176,1.28953392074,1,0.0207096199226,0.0112743128528
00:00:44.495844,2017-06-02 20:49:24,0,1.0,5.0,65534,-0.0907839081528,-113093750.0,-0.125,00e200600322f10741000000,-46.5368546591,2362,1502816672981362,1,1502816672981362,2872,4.40559282281,2.5936851073,44495844,1,-45,5.0,0.261026957167,1.28107638247,1,-0.0414192398453,-0.030081603727
00:00:44.509165,2017-06-02 20:49:24,0,1.0,5.0,1,6.1937405913,56546875.0,0.0625,00e200600322efac42000000,-53.464357848,2363,1502816672994683,1,1502816672994683,3620,5.55301045215,-8.4063148927,44509165,1,-56,-11.0,0.733145385249,2.22726181318,1,0.0207096199226,2.05232021672
00:00:44.556501,2017-06-02 20:49:24,0,1.0,5.0,1,0.0321994988212,56546875.0,0.0625,00e200600322f10741000000,-47.2680178498,2364,1502816673042019,1,1502816673042019,2888,4.43013651541,2.5936851073,44556501,1,-45,11.0,-0.470136233605,0.549913191702,1,0.0207096199226,0.0106694301166
00:00:44.566164,2017-06-02 20:49:24,0,1.0,5.0,6,-0.0364761012475,339281250.0,0.375,00e200600322f041ef000000,-49.2679675891,2365,1502816673051682,1,1502816673051682,924,1.41739824801,-2.4063148927,44566164,1,-50,-5.0,0.770941179147,2.75718600306,1,0.124257719536,-0.0120864990895
00:00:44.577761,2017-06-02 20:49:24,0,1.0,5.0,65517,0.0569457402764,-1074390625.0,-1.1875,00e200600322efac42000000,-54.1961573521,2366,1502816673063279,1,1502816673063279,3652,5.60209783736,-8.4063148927,44577761,1,-56,-6.0,0.00134588119918,1.49546230913,1,-0.39348277853,0.0188691941974
00:00:44.592467,2017-06-02 20:49:24,0,1.0,5.0,65529,-0.132811437508,-395828125.0,-0.4375,00e200600322efac42000000,-55.5166618192,2367,1502816673077985,1,1502816673077985,3636,5.57755414475,-8.4063148927,44592467,1,-56,0.0,-1.31915858593,0.174957841996,1,-0.144967339458,-0.0440075902749
00:00:44.604189,2017-06-02 20:49:24,0,1.0,5.0,0,-0.0204781601241,0.0,0.0,00e200600322f10741000000,-47.8179310415,2368,1502816673089707,1,1502816673089707,2880,4.41786466911,2.5936851073,44604189,1,-45,11.0,-1.02004942531,0.0,1,0.0,-0.00678551860617
00:00:44.613896,2017-06-02 20:49:24,0,1.0,5.0,7,0.0409185661611,395828125.0,0.4375,00e200600322f041ef000000,-49.4153163847,2369,1502816673099414,1,1502816673099414,940,1.44194194061,-2.4063148927,44613896,1,-50,-5.0,0.623592383524,2.60983720744,1,0.144967339458,0.0135585272476
00:00:44.660631,2017-06-02 20:49:24,0,1.0,6.0,65530,0.000524785214076,-339468750.0,-0.375,00e200600322f041ef000000,-49.8433344975,2370,1502816673146149,1,1502816673146149,156,0.23930100291,-2.39671722434,44660631,1,-50,0.0,0.143886958036,1.40495806851,1,-0.124189087821,0.000173793592101
00:00:44.674132,2017-06-02 20:49:24,0,1.0,6.0,3,0.000906993962657,169734375.0,0.1875,00e200600322f10741000000,-46.2977675673,2371,1502816673159650,1,1502816673159650,3824,5.86594253287,2.60328277566,44674132,1,-45,5.0,0.449311025632,1.46964378798,1,0.0620945439105,0.000300370007684
00:00:44.683972,2017-06-02 20:49:24,0,1.0,6.0,34,-0.000857594009745,1923656250.0,2.125,00e200600322efac42000000,-52.6682438473,2372,1502816673169490,1,1502816673169490,2716,4.1662918199,-7.39671722434,44683972,1,-55,-10.0,0.918686072783,2.65987593593,1,0.703738164319,-0.000284010180776
00:00:44.700513,2017-06-02 20:49:24,0,1.0,6.0,24,0.383752871652,1357875000.0,1.5,00e200600322efac42000000,-54.3752078219,2373,1502816673186031,1,1502816673186031,2768,4.24605882087,-7.39671722434,44700513,1,-55,0.0,-0.788277901853,0.952911961293,1,0.496756351284,0.127087784211
00:00:44.710506,2017-06-02 20:49:24,0,1.0,6.0,65532,-0.0268478171221,-226312500.0,-0.25,00e200600322f10741000000,-47.5120793648,2374,1502816673196024,1,1502816673196024,3816,5.85367068657,2.60328277566,44710506,1,-45,10.0,-0.765000771861,0.255331990486,1,-0.082792725214,-0.00889121578235
00:00:44.720147,2017-06-02 20:49:24,0,1.0,6.0,0,0.0164084027824,0.0,0.0,00e200600322f041ef000000,-49.333363675,2375,1502816673205665,1,1502816673205665,164,0.251572849213,-2.39671722434,44720147,1,-50,-5.0,0.653857780546,1.91492889102,1,0.0,0.00543398553107
00:00:44.769291,2017-06-02 20:49:24,0,1.0,6.0,65528,0.0,-452625000.0,-0.5,00e200600322f041ef000000,-49.8213753351,2376,1502816673254809,1,1502816673254809,164,0.251572849213,-2.39671722434,44769291,1,-50,0.0,0.165846120442,1.42691723092,1,-0.165585450428,0.0
00:00:44.781100,2017-06-02 20:49:24,0,1.0,6.0,2,-0.0553340227215,113156250.0,0.125,00e200600322f10741000000,-46.2918836274,2377,1502816673266618,1,1502816673266618,3784,5.80458330136,2.60328277566,44781100,1,-45,5.0,0.455194965465,1.47552772781,1,0.041396362607,-0.0183250181527
00:00:44.790854,2017-06-02 20:49:24,0,1.0,6.0,65529,-2.67541004361,-396046875.0,-0.4375,00e200600322efac42000000,-52.6666672504,2378,1502816673276372,1,1502816673276372,788,1.20877686085,-7.39671722434,44790854,1,-55,-10.0,0.92026266971,2.66145253286,1,-0.144887269125,-0.886017954303
00:00:44.813572,2017-06-02 20:49:24,0,1.0,6.0,3,-0.0441075178971,169734375.0,0.1875,00e200600322f041ef000000,-50.7145313362,2379,1502816673299090,1,1502816673299090,148,0.227029156607,-2.39671722434,44813572,1,-50,5.0,-0.727309880719,0.533761229758,1,0.0620945439105,-0.0146071264365
00:00:44.823496,2017-06-02 20:49:24,0,1.0,6.0,14,-0.0115171537409,792093750.0,0.875,00e200600322f10741000000,-46.5312040567,2380,1502816673309014,1,1502816673309014,3780,5.79844737821,2.60328277566,44823496,1,-45,5.0,0.215874536239,1.23620729859,1,0.289774538249,-0.00381414617968
00:00:44.835201,2017-06-02 20:49:24,0,1.0,6.0,0,5.61533897445,0.0,0.0,00e200600322efac42000000,-52.7307929661,2381,1502816673320719,1,1502816673320719,2828,4.33809766814,-7.39671722434,44835201,1,-55,-10.0,0.856136953967,2.59732681711,1,0.0,1.85963686678
00:00:44.878759,2017-06-02 20:49:24,0,1.0,7.0,3,-0.000811653429813,169828125.0,0.1875,00e200600322f10741000000,-47.8035105397,2382,1502816673364277,1,1502816673364277,2432,3.73064127614,1.61287514436,44878759,1,-46,9.0,-0.406070003509,0.489565797991,1,0.0620602659398,-0.000268647614427
00:00:44.891928,2017-06-02 20:49:24,0,1.0,7.0,6,-0.000237781723482,339656250.0,0.375,00e200600322f041ef000000,-49.4114524229,2383,1502816673377446,1,1502816673377446,1076,1.65056332776,-2.38712485564,44891928,1,-50,-4.0,0.623446288181,4.15679265664,1,0.12412053188,-7.87029173061e-05
00:00:44.901798,2017-06-02 20:49:24,0,1.0,7.0,65529,0.000903744565873,-396265625.0,-0.4375,00e200600322efac42000000,-52.7705023823,2384,1502816673387316,1,1502816673387316,3544,5.43642791227,-6.38712485564,44901798,1,-54,-4.0,-0.00163696348596,1.19046572938,1,-0.144807287193,0.000299128683199
00:00:44.920296,2017-06-02 20:49:24,0,1.0,7.0,65524,-0.316757216996,-679312500.0,-0.75,00e200600322efac42000000,-53.6705571062,2385,1502816673405814,1,1502816673405814,3496,5.36279683445,-6.38712485564,44920296,1,-54,0.0,-0.901691687433,0.290411005436,1,-0.248241063759,-0.104842864668
00:00:44.930236,2017-06-02 20:49:24,0,1.0,7.0,65535,-0.00948542552985,-56609375.0,-0.0625,00e200600322f10741000000,-47.3232687745,2386,1502816673415754,1,1502816673415754,2428,3.72450535299,2.61287514436,44930236,1,-45,9.0,0.0741717616385,0.969807563139,1,-0.0206867553133,-0.00313956283165
00:00:44.939922,2017-06-02 20:49:24,0,1.0,7.0,0,0.0305213932992,0.0,0.0,00e200600322f041ef000000,-49.2827720298,2387,1502816673425440,1,1502816673425440,1088,1.66897109722,-2.38712485564,44939922,1,-50,-5.0,0.752126681324,4.28547304979,1,0.0,0.01010221752
00:00:44.987977,2017-06-02 20:49:24,0,1.0,7.0,2,-0.0338256178452,113218750.0,0.125,00e200600322f10741000000,-46.1475653067,2388,1502816673473495,1,1502816673473495,2412,3.69996166038,2.61287514436,44987977,1,-45,5.0,1.24987522944,2.14551103094,1,0.0413735106266,-0.0111958764749
00:00:45.001549,2017-06-02 20:49:24,0,1.0,7.0,8,0.0158463417009,452875000.0,0.5,00e200600322f041ef000000,-48.967743235,2389,1502816673487067,1,1502816673487067,1096,1.68124294352,-2.38712485564,45001549,1,-50,-5.0,1.06715547606,4.60050184452,1,0.165494042506,0.00524495029403
00:00:45.011479,2017-06-02 20:49:24,0,1.0,7.0,21,-0.021419837031,1188796875.0,1.3125,00e200600322efac42000000,-52.6516108637,2390,1502816673496997,1,1502816673496997,3480,5.33825314184,-6.38712485564,45011479,1,-54,-4.0,0.11725455508,1.30935724795,1,0.434421861579,-0.00708971084018
00:00:45.030025,2017-06-02 20:49:24,0,1.0,7.0,65530,0.0232249453006,-339656250.0,-0.375,00e200600322f10741000000,-47.0502429517,2391,1502816673515543,1,1502816673515543,2420,3.71223350668,2.61287514436,45030025,1,-45,9.0,0.347197584451,1.24283338595,1,-0.12412053188,0.00768718016957
00:00:45.039727,2017-06-02 20:49:24,0,1.0,7.0,3,0.0127895974121,169828125.0,0.1875,00e200600322f041ef000000,-49.209614981,2392,1502816673525245,1,1502816673525245,1100,1.68737886667,-2.38712485564,45039727,1,-50,-5.0,0.82528373006,4.35863009852,1,0.0620602659398,0.00423320435552
00:00:45.053093,2017-06-02 20:49:24,0,1.0,7.0,65526,-5.83158987961,-566093750.0,-0.625,00e200600322efac42000000,-52.7164202027,2393,1502816673538611,1,1502816673538611,1492,2.28869933553,-6.38712485564,45053093,1,-54,-4.0,0.0524452160677,1.24454790894,1,-0.206867553133,-1.93018676683
00:00:45.100140,2017-06-02 20:49:24,0,1.0,8.0,65533,0.0245341895141,-169921875.0,-0.1875,00e200600322f10741000000,-46.3355577542,2394,1502816673585658,1,1502816673585658,3560,5.46097160487,3.62246221926,45100140,1,-44,10.0,0.312501211103,1.68222985649,1,-0.0620260257931,0.00811604411529
00:00:45.109831,2017-06-02 20:49:24,0,1.0,8.0,65528,0.000522852189219,-453125000.0,-0.5,00e200600322efac42000000,-53.4104205049,2395,1502816673595349,1,1502816673595349,492,0.75471854764,-8.37753778074,45109831,1,-56,-12.0,0.840041895488,2.85211618466,1,-0.165402735448,0.000172962364664
00:00:45.121420,2017-06-02 20:49:24,0,1.0,8.0,6,0.0,339843750.0,0.375,00e200600322f041ef000000,-50.9138194202,2396,1502816673606938,1,1502816673606938,3968,6.08683576633,-2.37753778074,45121420,1,-50,6.0,-0.878722958728,0.760575730408,1,0.124052051586,0.0
00:00:45.136150,2017-06-02 20:49:24,0,1.0,8.0,4,-6.92895636629,226562500.0,0.25,00e200600322f10741000000,-45.8525523302,2397,1502816673621668,1,1502816673621668,1516,2.32551487443,3.62246221926,45136150,1,-44,6.0,0.795506635073,2.16523528046,1,0.0827013677241,-2.29213667357
