rssi_from_min,interrogator_timestamp,phase_cos_rads,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,prx_moving_parts,velocity_by_doppler,absolute_timestamp,epc96,rospecid,prx_moving_parts_deoscillated,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
1.0,1477939174379868,0.433093818853152,-3.5,1477939174379868,1.1228739367322893,65480,1,-10.955716564012318,4459,1,24.530459552362657,-1.1434794445956984,2016-10-31 18:35:02,00e200600319965584000000,1,24.703600214023492,-3213875000.0,-0.1730769230769198,1,732,-3.579324769075628,32,60976614,-46,0
1.0,1477939174389254,0.4386162385385277,2.3125,1477939174389254,1.1167380135807468,37,1,-0.05202229384189201,4460,1,24.530459552362657,0.755513204465015,2016-10-31 18:35:02,00e200600319965584000000,1,24.703600214023492,2123453125.0,-0.1730769230769198,1,728,-0.01699612104826311,32,60986000,-46,0
1.0,1477939174397326,-0.4605387109582399,-0.9375,1477939174397326,4.23378697456437,65521,1,30.729295713577805,4461,1,24.530459552362657,-0.3062891369452763,2016-10-31 18:35:02,00e200600319965584000000,1,24.703600214023492,-860859375.0,-0.1730769230769198,1,2760,10.03951942725112,32,60994072,-46,0
1.0,1477939174411123,-0.4164295600976372,3.0,1477939174411123,4.28287435977671,48,1,0.2831231427121828,4462,1,24.530459552362657,0.9801252382248843,2016-10-31 18:35:02,00e200600319965584000000,1,24.703600214023492,2754750000.0,-0.1730769230769198,1,2792,0.0924987125659187,32,61007869,-46,0
1.0,1477939174422610,-0.5193559901655895,5.8125,1477939174422610,4.166291819897402,93,1,-0.8076385261600059,4463,1,24.530459552362657,1.8989926490607134,2016-10-31 18:35:02,00e200600319965584000000,1,24.703600214023492,5337328125.0,-0.1730769230769198,1,2716,-0.2638623009507234,32,61019356,-46,0
1.0,1477939174446400,0.3541635254204901,-0.4375,1477939174446400,5.074408446325701,65529,1,0.025067188397994072,4464,1,23.539916155359446,-0.14285714285714285,2016-10-31 18:35:02,00e200600319965584000000,1,23.703437891372456,-401953125.0,0.06395348837209269,1,3308,0.008185204374855207,33,61043146,-45,0
2.0,1477939174461081,0.9262102421383114,5.3125,1477939174461081,5.896622148632405,85,1,0.027866678754584352,4465,1,38.53991615535945,1.7346938775510203,2016-10-31 18:35:02,2015cccc0000000000000003,1,38.70343789137246,4880859375.0,-1.0864197530864175,1,3844,0.009099323674966318,33,61057827,-60,0
1.0,1477939174470446,-0.3541635254204904,0.4375,1477939174470446,1.932815792735908,7,1,-10.389547048712192,4466,1,23.539916155359446,0.14285714285714285,2016-10-31 18:35:02,00e200600319965584000000,1,23.703437891372456,401953125.0,0.06395348837209269,1,1260,-3.3925051587631647,33,61067192,-45,0
3.0,1477939174482207,0.9475855910177412,-3.25,1477939174482207,5.957981380147831,65484,1,0.23096821630978112,4467,1,37.53991615535946,-1.0612244897959184,2016-10-31 18:35:02,2015cccc0000000000000003,1,37.70343789137247,-2985937500.0,-0.08641975308641747,1,3884,0.07541819308074485,33,61078953,-59,0
1.0,1477939174495020,0.3996241998456464,-0.4375,1477939174495020,5.123495831538041,65529,1,10.325164644076736,4468,1,23.539916155359446,-0.14285714285714285,2016-10-31 18:35:02,00e200600319965584000000,1,23.703437891372456,-401953125.0,0.06395348837209269,1,3340,3.3714823327597503,33,61091766,-45,0
