rssi_from_min,interrogator_timestamp,phase_cos_rads,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,prx_moving_parts,velocity_by_doppler,absolute_timestamp,epc96,rospecid,prx_moving_parts_deoscillated,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
10.0,1467299827889718,0.5141027441932216,0.5625,1467299827889718,5.252350217720435,9,1,84.27777424550695,52,1,24.699895751695312,0.1819897546508493,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.699895751695312,521578125.0,5.9968847352024923,1,3424,27.26700703548351,50,225461,-46,0
9.0,1467299827894131,0.5035383837257178,2.125,1467299827894131,5.240078371417351,34,1,-0.22129220484930012,53,1,25.699895751695308,0.6875168509032085,2016-06-30 15:13:13,00e200600319961ccc000000,1,25.69989575169531,1970406250.0,4.9968847352024923,1,3416,-0.0715962916740793,50,229874,-47,0
10.0,1467299827905003,-0.9435934581619604,-0.5625,1467299827905003,2.804116880254952,65527,1,nan,54,1,24.234721955623968,-0.1869288285793409,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,-507796875.0,5.569277108433738,1,1828,nan,1,240746,-46,0
10.0,1467299827908877,0.9351835099389475,2.125,1467299827908877,5.921165841238575,34,1,64.02862028910688,55,1,24.234721955623968,0.7061755746330657,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,1918343750.0,5.569277108433738,1,3860,21.277857753234077,1,244620,-46,0
10.0,1467299827913081,-0.9394592236021899,1.5,1467299827913081,2.791845033951867,24,1,-59.23488047098003,56,1,24.234721955623968,0.4984768762115757,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,1354125000.0,5.569277108433738,1,1820,-19.68481211996013,1,248824,-46,0
10.0,1467299827915689,0.9262102421383114,4.875,1467299827915689,5.896622148632405,78,1,94.7355492714724,57,1,24.234721955623968,1.620049847687621,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,4400906250.0,5.569277108433738,1,3844,31.482320444687588,1,251432,-46,0
10.0,1467299827920046,0.9307669610789835,4.25,1467299827920046,5.9088939949354895,68,1,0.22413644709661726,58,1,24.234721955623968,1.4123511492661314,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,3836687500.0,5.569277108433738,1,3852,0.07448455732925525,1,255789,-46,0
7.0,1467299827924281,0.07968243797143013,-0.5625,1467299827924281,1.4910293258248433,65527,1,35.05017709563165,59,1,27.234721955623968,-0.1869288285793409,2016-06-30 15:13:13,00e200600319961ccc000000,1,27.706049312367348,-507796875.0,2.569277108433738,1,972,11.64780185952866,1,260024,-49,0
7.0,1467299827928699,0.18906866414980628,2.6875,1467299827928699,1.380582709097077,43,1,-1.9893758488003634,60,1,27.234721955623968,0.8931044032124066,2016-06-30 15:13:13,00e200600319961ccc000000,1,27.706049312367348,2426140625.0,2.569277108433738,1,900,-0.6611052391471715,1,264442,-49,0
7.0,1467299827932275,-0.23105810828067094,10.375,1467299827932275,4.479223900626073,166,1,68.9547067253915,61,1,27.234721955623968,3.4477983937967323,2016-06-30 15:13:13,00e200600319961ccc000000,1,27.706049312367348,9366031250.0,2.569277108433738,1,2920,22.914884539038994,1,268018,-49,0
7.0,1467299827936358,-0.26671275747489853,21.0,1467299827936358,4.442408361716817,336,1,-0.7175330639235917,62,1,27.234721955623968,6.978676266962061,2016-06-30 15:13:13,00e200600319961ccc000000,1,27.706049312367348,18957750000.0,2.569277108433738,1,2896,-0.23844909352210195,1,272101,-49,0
10.0,1467299827940679,0.9394592236021897,2.6875,1467299827940679,5.93343768754166,43,1,27.459463955102976,63,1,24.234721955623968,0.8931044032124066,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,2426140625.0,5.569277108433738,1,3868,9.125271876522728,1,276422,-46,0
10.0,1467299827945372,0.9475855910177412,0.0,1467299827945372,5.957981380147831,0,1,0.41617835073515114,64,1,24.234721955623968,0.0,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,0.0,5.569277108433738,1,3884,0.1383035228142291,1,281115,-46,0
10.0,1467299827948901,-0.9415440651830207,0.0,1467299827948901,2.7979809571034093,0,1,70.42651069708133,65,1,24.234721955623968,0.0,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,0.0,5.569277108433738,1,1824,23.40399136984148,1,284644,-46,0
10.0,1467299827954266,0.9415440651830208,0.0,1467299827954266,5.939573610693203,0,1,46.59832246039144,66,1,24.234721955623968,0.0,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,0.0,5.569277108433738,1,3872,15.485457477837087,1,290009,-46,0
10.0,1467299827957513,0.9435934581619603,2.125,1467299827957513,5.945709533844745,34,1,0.15037919618108428,67,1,24.234721955623968,0.7061755746330657,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,1918343750.0,5.569277108433738,1,3876,0.049973701306369744,1,293256,-46,0
10.0,1467299827961418,0.9285060804732155,3.3125,1467299827961418,5.902758071783947,53,1,-0.875280089628683,68,1,24.234721955623968,1.1008031016338964,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,2990359375.0,5.569277108433738,1,3848,-0.2908712565921959,1,297161,-46,0
10.0,1467299827965219,-0.9475855910177411,-3.3125,1467299827965219,2.816388726558037,65483,1,-64.61601387792687,69,1,24.234721955623968,-1.1008031016338964,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,-2990359375.0,5.569277108433738,1,1836,-21.473059167408543,1,300962,-46,0
10.0,1467299827969761,0.9351835099389475,1.5,1467299827969761,5.921165841238575,24,1,54.396810325847646,70,1,24.234721955623968,0.4984768762115757,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,1354125000.0,5.569277108433738,1,3860,18.077034724734748,1,305504,-46,0
10.0,1467299827973630,0.9394592236021897,4.25,1467299827973630,5.93343768754166,68,1,0.2524069527009463,71,1,24.234721955623968,1.4123511492661314,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,3836687500.0,5.569277108433738,1,3868,0.08387935287763379,1,309373,-46,0
10.0,1467299827978016,0.9351835099389475,1.5,1467299827978016,5.921165841238575,24,1,-0.22265446876424105,72,1,24.234721955623968,0.4984768762115757,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,1354125000.0,5.569277108433738,1,3860,-0.07399206937609783,1,313759,-46,0
10.0,1467299827982461,0.9373390119125748,7.0,1467299827982461,5.927301764390117,112,1,0.1098495500562386,73,1,24.234721955623968,2.326225422320687,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,6319250000.0,5.569277108433738,1,3864,0.036504973710187294,1,318204,-46,0
10.0,1467299827986594,0.932992798834739,7.0,1467299827986594,5.915029918087033,112,1,-0.23628417614322803,74,1,24.234721955623968,2.326225422320687,2016-06-30 15:13:13,00e200600319961ccc000000,1,24.706049312367348,6319250000.0,5.569277108433738,1,3856,-0.07852146534806802,1,322337,-46,0
