rssi_from_min,interrogator_timestamp,phase_cos_rads,doppler_hz,lastseentimestamp,phase_rads,doppler,tagseencount,doppler_by_phase,id,antenna,prx_moving_parts,velocity_by_doppler,absolute_timestamp,epc96,rospecid,prx_moving_parts_deoscillated,doppler_channel,rssi_from_mean,inventoryparameterspecid,phase,velocity_by_phase,channelindex,relative_timestamp,rssi,accessspecid
5.0,1467300015801079,-0.26079411791527546,0.0,1467300015801079,1.8346410223112268,0,1,0.27172022815804026,81,1,28.416576953136833,0.0,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,0.0,1.9532374100719423,1,1196,0.08935715916405818,20,342907,-50,0
5.0,1467300015805888,0.2489276057457198,3.3125,1467300015805888,4.963961829597935,53,1,51.78279008109794,82,1,28.416576953136833,1.089339545080844,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,3021828125.0,1.9532374100719423,1,3236,17.02914444979927,20,347716,-50,0
5.0,1467300015809782,-0.23702360599436723,2.125,1467300015809782,1.8100973297050567,34,1,63.95054892141758,83,1,28.416576953136833,0.6988215949575226,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.705144722571557,1938531250.0,1.9532374100719423,1,1180,21.030599809728994,20,351610,-50,0
7.0,1467300015820985,0.9307669610789835,2.6875,1467300015820985,5.9088939949354895,43,1,nan,84,1,28.426095736539999,0.8833196384552178,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.7050445803269,2453015625.0,2.8783269961977211,1,3852,nan,21,362813,-50,0
7.0,1467300015824211,0.9191138516900577,6.375,1467300015824211,5.878214379177777,102,1,-0.7567905300681879,85,1,28.426095736539999,2.09531635168447,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.7050445803269,5818781250.0,2.8783269961977211,1,3832,-0.24873969763950302,21,366039,-50,0
7.0,1467300015828313,0.9307669610789835,0.5625,1467300015828313,5.9088939949354895,9,1,0.5951746099463614,86,1,28.426095736539999,0.1848808545603944,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.7050445803269,513421875.0,2.8783269961977211,1,3852,0.19562024977694703,21,370141,-50,0
7.0,1467300015832502,0.9238795325112865,4.25,1467300015832502,5.890486225480862,68,1,-0.3496881714012921,87,1,28.426095736539999,1.3968775677896468,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.7050445803269,3879187500.0,2.8783269961977211,1,3840,-0.11493448525925788,21,374330,-50,0
7.0,1467300015836653,0.9215140393420418,4.25,1467300015836653,5.884350302329319,68,1,-0.1176297880028862,88,1,28.426095736539999,1.3968775677896468,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.7050445803269,3879187500.0,2.8783269961977211,1,3836,-0.03866221462707846,21,378481,-50,0
7.0,1467300015840555,0.9285060804732155,2.125,1467300015840555,5.902758071783947,34,1,0.37540844438749693,89,1,28.426095736539999,0.6984387838948234,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.7050445803269,1939593750.0,2.8783269961977211,1,3848,0.12338814934675331,21,382383,-50,0
7.0,1467300015845378,0.9191138516900577,7.625,1467300015845378,5.878214379177777,122,1,-0.4049606054323021,90,1,28.426095736539999,2.506162695152013,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.7050445803269,6959718750.0,2.8783269961977211,1,3832,-0.13310126719221105,21,387206,-50,0
7.0,1467300015849871,0.9191138516900577,5.4375,1467300015849871,5.878214379177777,87,1,0.0,91,1,28.426095736539999,1.7871815940838127,2016-06-30 15:16:26,00e200600319961ccc000000,1,28.7050445803269,4963078125.0,2.8783269961977211,1,3832,0.0,21,391699,-50,0
